
========== Episode 1 ==========
[00:00:21] 好考一下大。
[01:31:25] 你所有的东西是不可控的，你不可控的东西太多了。
[01:31:30] 好，假如说你是那个女的，你真的有个做微商的背景。
[01:31:36] 那么这个时候。
[01:31:38] 你就算不通过玄学的话，是不是会给自己多了一层筹码？
[01:31:45] 如果你有足够的智慧的话，你不需。
[01:31:48] 要布局。
[01:31:50] 你也能改变。
[01:31:51] 实际上他做的这件事情其实也就是一种布局，叫行为风水。
[01:31:56] 听懂了吗？
[01:32:00] 最少你的成功率会大很多，不代表你一定会成功，是不是？
[01:32:05] 但是你的成功率你又有更多的选择。
[01:32:10] 如果你什么东西都没有，全部都寄托在布局上的话，
[01:32:14] 你就纯粹是把自己自身交给命运。
[01:32:17] 所以我告诉你只有什么样的人才有资格有信仰。
[01:32:26] 最顶级的科学家，最顶级的决策人。
[01:32:32] 你们看电视看电影？
[01:32:36] 好像那个火星救援要作为那么有风险的一个决策，
[01:32:44] 要把那个宇宙飞船是不是绕地球一圈，然后再继续飞出去。
[01:32:51] 中间还进行一次补给。
[01:32:55] 当他把所有东西全部做好之后，
[01:32:58] 他把他能掌控的所有东西全部考虑到位的之后，
[01:33:03] 只剩下一个是他不能解决未知数的时候，他会问你有没有信仰？
[01:33:09] 他说我有信仰是吧？
[01:33:11] 那我们现在就开始祈祷，听明白没有？
[01:33:20] 我们学易学、学玄学，包括学道法，相信是一方面，
[01:33:24] 但是面对人事的时候要保持这个态度。
[01:33:28] 所有东西是你人事尽到位了，你才有资格谈信仰。
[01:33:33] 所以你要问我信吗？
[01:33:35] 我虽然是道教徒，但我不觉得我有信仰。
[01:33:39] 信仰是相信我的人生在学术上我全是质疑。
[01:33:50] 我对道法也是质疑，我是一直通过质疑，
[01:33:53] 通过怀疑，通过多种方式来证明我才走到今天。
[01:33:57] 所以别人是要等着上天来给他开天眼，等着找到这个高师长，到高找到高人？
[01:34:05] 准备用自己的一生的这个命运去碰运气，能碰到自己有没有个开眼的机会。
[01:34:13] 我通过质疑，我不求神，我可以随随便便是不是可以给别人开电眼。
[01:34:23] 也同样的，其实就是一个道理。
[01:34:31] 就是把我把很多的未知的不可控的东西找到了它的规律，
[01:34:37] 尽量能转变我人为可控。
[01:34:42] 好，对你们来说也是。
[01:34:44] 这样子的。
[01:34:48] 就是不要太神神叨叨。
[01:34:50] 所以你刚才。
[01:34:51] 说的命运可以改变的命运是不是也是命运注定的这是的，
[01:34:58] 但是前提是你要把自己的主观能性东西发挥到极限，
[01:35:04] 因为有很多东西还不是命做说了算的，是你能做的是吧？
[01:35:11] 我给你个硬币，我让你扔这个硬币，
[01:35:17] 扔100次能摆有一磅以上是那个字朝上，
[01:35:23] 你可不可以？
[01:35:26] 我定的这个要求，我一定50%以上是自嘲上，
[01:35:32] 可不可以的那绝对可以。
[01:35:36] 为什么我轻一点扔，我认第一点，我可以认到100次，扔100次都是自嘲成悲。
[01:35:42] 你为什么偏偏要扔那么高，扔的那么随机？
[01:35:49] 但凡你能掌控就自己去掌控，你是知接掌控不了的之后，你只能是听天由命的。
[01:35:55] 我们很多人就说自己也不愿意干，也不愿意去想，也不愿意动脑筋？
[01:35:60] 事情成了就成了，是不是？
[01:36:01] 他说我听天由命，你看这种人实际上是怎么样？
[01:36:07] 实际上他成功了跟命运也没有关系的，
[01:36:12] 那就是他自己的生活是吧，就是他自己的这个运气。
[01:36:24] 所以回到这里给别人布局的时候，尽量从行为入手。
[01:36:29] 只有在你行为上你又不可控，又实在不懂，
[01:36:34] 那你再有你就你就尽量从行为，然后跟风水城进行配合。
[01:36:39] 如果你实在不懂，但是又要收钱，那么你就给他就不风水，
[01:36:44] 不管之后，反正到底出出效果，听天由命？
[01:36:47] 那我也是这样子的，我有很多局是布不了的，是不是？
[01:36:51] 但是别人一定给我送钱，我也想赚这个钱。
[01:36:58] 对的，反正你不赚别人也赚的，所以就不风水呗。
[01:37:01] 不了之后反正我话是这么说，布完之后你这个局我有多少把握，告诉你是吧？
[01:37:06] 你这个没什么把握，有的布局是小伙伴，
[01:37:09] 你这个局我真的布的话，我没有把握，我不能承诺你，对吧？
[01:37:13] 你爱哭就不，我最少我不会说你这个就没有把握的话，
[01:37:17] 我说百分之百能给你搞定。
[01:37:20] 刘德华我什么几率很大是吧？
[01:37:27] 那就这样吧啊，这个九点半的今天就到这里。
[01:37:39] 所以因果这个事情不是你们现在去考虑的，
[01:37:43] 你还控制不了经果，你也搞不清楚因果。
[01:37:49] 你只能尽量把自己做好，不违背良心。
[01:37:54] 劝山羊正。
[01:38:05] 南海问题用成怎么选，日干是中国，月干是对手。
[01:38:19] 好，就这样。
[01:38:28] 可以啊可以起居。
[01:38:35] 9点45同样108次呼吸好就开始，
[01:38:43] 就这样吧，今天拜拜。

========== Episode 11 ==========
[00:00:00] 讲一下奇门的择日，你们有没有类似的局？
[00:00:22] 这个责任的话通常有这么几种情况。
[00:00:27] 像这种什么时候买房子？
[00:00:30] 这个一般来说，
[00:00:33] 一般我们有这种运筹策划责任和择及责任。
[00:00:42] 也就是奇门算日子。
[00:00:44] 这个运筹策划责任的比如说我要干点什么事情，
[00:00:50] 你说什么时候去好是吧？
[00:00:52] 我要去找个人，什么时候找比较好？
[00:00:56] 有个时候空的这种情况，有的人说比如说像说什么时候买房子，
[00:01:03] 是不是这都属于什么，都属于运筹策划类的。
[00:01:08] 原来就有个客户，他要买一辆车，然后两个人看了很久了，
[00:01:14] 订了一辆，是一个路虎，还是个宝马不记得了。
[00:01:19] 但是我看到那个格局跟商的这个工位是不好的，
[00:01:24] 我就让他一定要错要过段时间。
[00:01:28] 因为他们订那个车就等了有三四个月，等到那个车过来之后，
[00:01:34] 我就让他们别去提车，过一段时间再提，
[00:01:38] 就是避开那个日子，比如说是像这种格局，像这种格曲。
[00:01:44] 通常来。
[00:01:45] 说比如说看车的，一般你先结合看实干，
[00:01:51] 然后通常来说看商门或者看梗金。
[00:01:55] 那么你看像他这种格局，商门根筋都在这在这两个宫位的话，
[00:02:02] 又都有四害，是不是这个陈巳是吧，然后虚亥这几个时间都不好，对不对？
[00:02:09] 所以你就这件事情就不好了，
[00:02:12] 但最好你要稍微好解择几那个那个好一点的话就是你要避开这个时间，
[00:02:19] 然后就让他们错错开，让他们再等两个月或再等一个月再去提车。
[00:02:25] 你说他们两个就是好多买了一辆豪车是吧，
[00:02:28] 哪里忍得住，实在是按耐不住了，等两三天实在等不住了。
[00:02:34] 他说，怎么新这东西干嘛有车不开，是不是别提提了之后，
[00:02:41] 提回来第三天，那车就在小区里被别人划了，
[00:02:46] 然后送过去修修好了回来之后也就一个星期，
[00:02:52] 然后又被别人撞了，又在小区里面被别人撞了。
[00:02:58] 反正就是那两个月的话，连着换，连着去换了三次，
[00:03:04] 所以像这种的话属于是运筹性的择任。
[00:03:09] 一般来说就是类似这种的，你们可能会碰得到。
[00:03:14] 所以别人一般来说问，你看什么时候好？
[00:03:19] 如果他所问的这件事情工位好，
[00:03:22] 那么你就选择在这个工位的时间去做这件事情。
[00:03:28] 如果工位不好，就一定要跳开，避开这个时间。
[00:03:32] 另外要选一个没有四害的时间，听懂没有？
[00:03:38] 也不是很复杂，就是你最差你就选了没有4嗨的时间。
[00:04:16] 适当考虑一下自己工位，最好你考虑一下。
[00:04:19] 但是有的时候你考虑不过来是吧？
[00:04:23] 别是一定要做，你只能给他写个相对那目录，是不是？
[00:04:32] 好，你看下这个例子，远程男绿测是女问什么时买房子好，是不是看乙？
[00:04:40] 然后他的实干一看始看乙，那买房子的话看什么？
[00:04:55] 可乘物是吧？
[00:05:02] 好，这里稍微提去，大家还能回忆买房子的话有哪几种看法。
[00:05:09] 就是房子如果他问的是买房子，
[00:05:13] 会选个房子，有几种方式可以看这个房子。
[00:05:58] 六合是没有的，物正印。
[00:06:06] 阳宅阴宅啊。
[00:06:11] 物生。
[00:06:14] 能死。
[00:06:16] 能正。
[00:06:19] 印劈。
[00:06:21] 杀。
[00:06:25] 这三种都是。
[00:06:26] 可以看的。
[00:07:06] 杀是七杀七杀是七杀，偏义是偏义。
[00:07:15] 杀是什么呢？
[00:07:18] 就是刻他的那个字，听明白没有？
[00:07:22] 就是以他为主的话克他的。
[00:07:27] 他比如像他这个角，他是乙是不是？
[00:07:32] 那么什。
[00:07:33] 么生他乙是。
[00:07:35] 木是不是？
[00:07:37] 是不是水生木，是不是金刻过，
[00:07:42] 所以水的话就是它的印，金的话就是他的杀。
[00:07:51] 但是我们一般。
[00:07:54] 来讲官。
[00:07:58] 听懂没有？
[00:07:59] 听懂打个一。
[00:08:00] 听不懂打个2。
[00:08:03] 那金的话是不是有根金心？
[00:08:06] 金水的话是不是有壬水癸水？
[00:08:12] 好，一个是正，一个是偏。
[00:08:14] 我们还记得哪个叫正吗？
[00:08:17] 异性的是正，同性的是偏。
[00:08:20] 知道吧？
[00:08:25] 看事主，看这个人就是你你看这个人的房子怎么样？
[00:08:32] 好，待会再讲区别。
[00:08:35] 好，注意看我们看房子的话一方镇定偏硬，
[00:08:41] 但是在这里边一般以正阴为主。
[00:08:44] 那么壬水是不是它正阴？
[00:08:46] 因为一个阳一个阴，他是异性的，异性相生就是他的正印。
[00:08:51] 所以像他这种，他如果问他现在住的房子怎么样？
[00:08:56] 自己租的房子风水怎么样，可以看人问他的祖坟怎么样，
[00:09:01] 看七煞要看星，因为他一个正官一个偏官，天官就是七煞。
[00:09:07] 的意思，他是要。
[00:09:09] 看同性的，能听明白不？
[00:09:12] 欣欣同学杀就是同性克他的很厉害，是不是？
[00:09:19] 所以就杀。
[00:09:20] 如果是异性克他的话，这就叫官。
[00:09:25] 你看相克是不是？
[00:09:27] 甲己是不是相克？
[00:09:29] 乙相克，所以甲的话就是己乙己的。
[00:09:33] 什么叫官是吧？
[00:09:34] 官人是不是？
[00:09:39] 如果是。
[00:09:46] 已已入同性的是吧？
[00:09:48] 同性的话，这些过来找茬，打起来不留是不留情的这叫杀。
[00:09:59] 所以经常说一个人八字中间官纱混杂。
[00:10:05] 女人官纱混杂其什么意思呢？
[00:10:08] 就是你的八字里面，比如说如果你的日干是甲，
[00:10:13] 那么八字里面又有根又有辛的话，是不是又有官又有杀，
[00:10:20] 他这就是官杀混杂的基本条件，
[00:10:24] 就代表这个婚姻不太好，感情混乱是吧？
[00:10:29] 是个很多的同学马上再。
[00:10:32] 对应一下了是吧？
[00:10:35] 好，那么区别是。
[00:10:38] 什么？
[00:10:40] 像这种用硬和沙来区别，
[00:10:45] 是不是以他的用神为主。
[00:10:49] 就是跟他的用神发。
[00:10:51] 生紧密关系的生或者克的关系的这个信息来代表他代表是不是？
[00:10:58] 所以一般来说看印和杀的方法，一般是用在他常已经有的这个东西，
[00:11:06] 就比如他长期住的房子或者是已经有的祖坟。
[00:11:11] 听懂没有如果是说想要买一个房子，新房子是吧？
